DateExecuted,Type,MarketName,ContractName,Shares,Price,ProfitLoss,Fees,Risk,CreditDebit,URL
5/13/2019 8:22 AM,Sell Yes,How many tweets will @whitehouse post from noon May 9 to noon May 16?,120-129,25,$0.01,($0.25),$0.000,$0.500,$0.250,https://www.predictit.org/markets/detail/5493
5/13/2019 8:22 AM,Sell Yes,How many tweets will @whitehouse post from noon May 9 to noon May 16?,120-129,400,$0.01,($8.00),$0.000,$12.000,$4.000,https://www.predictit.org/markets/detail/5493
5/13/2019 12:28 AM,Buy Yes,How many tweets will @whitehouse post from noon May 9 to noon May 16?,130-139,23,$0.08,$0.00,$0.000,($1.840),($1.840),https://www.predictit.org/markets/detail/5493
5/13/2019 12:28 AM,Sell Yes,How many tweets will @whitehouse post from noon May 9 to noon May 16?,160-169,25,$0.18,$0.00,$0.000,$4.500,$4.500,https://www.predictit.org/markets/detail/5493
5/13/2019 12:28 AM,Sell Yes,How many tweets will @whitehouse post from noon May 9 to noon May 16?,160-169,20,$0.18,$0.00,$0.000,$3.600,$3.600,https://www.predictit.org/markets/detail/5493
5/13/2019 12:28 AM,Sell Yes,How many tweets will @whitehouse post from noon May 9 to noon May 16?,160-169,71,$0.19,$1.73,($0.173),$11.760,$13.317,https://www.predictit.org/markets/detail/5493
5/12/2019 10:36 PM,Sell Yes,How many tweets will @whitehouse post from noon May 9 to noon May 16?,160-169,193,$0.17,$0.79,($0.079),$32.020,$32.731,https://www.predictit.org/markets/detail/5493
5/12/2019 8:38 PM,Buy Yes,How many tweets will @whitehouse post from noon May 9 to noon May 16?,120-129,25,$0.02,$0.00,$0.000,($0.500),($0.500),https://www.predictit.org/markets/detail/5493
5/12/2019 7:26 PM,Buy Yes,How many tweets will @whitehouse post from noon May 9 to noon May 16?,130-139,49,$0.07,$0.00,$0.000,($3.430),($3.430),https://www.predictit.org/markets/detail/5493
5/12/2019 7:23 PM,Buy Yes,How many tweets will @whitehouse post from noon May 9 to noon May 16?,140-149,48,$0.14,$0.00,$0.000,($6.720),($6.720),https://www.predictit.org/markets/detail/5493
5/12/2019 7:12 PM,Buy Yes,How many tweets will @whitehouse post from noon May 9 to noon May 16?,120-129,100,$0.03,$0.00,$0.000,($3.000),($3.000),https://www.predictit.org/markets/detail/5493
5/12/2019 7:11 PM,Buy No,How many tweets will @whitehouse post from noon May 9 to noon May 16?,170,49,$0.52,$0.00,$0.000,($25.480),($25.480),https://www.predictit.org/markets/detail/5493
5/12/2019 7:09 PM,Sell Yes,How many tweets will @whitehouse post from noon May 9 to noon May 16?,160-169,85,$0.20,$4.77,($0.477),$12.230,$16.523,https://www.predictit.org/markets/detail/5493
5/12/2019 7:08 PM,Buy Yes,How many tweets will @whitehouse post from noon May 9 to noon May 16?,140-149,1,$0.14,$0.00,$0.000,($0.140),($0.140),https://www.predictit.org/markets/detail/5493
5/12/2019 7:01 PM,Buy Yes,How many tweets will @whitehouse post from noon May 9 to noon May 16?,130-139,101,$0.07,$0.00,$0.000,($7.070),($7.070),https://www.predictit.org/markets/detail/5493
5/12/2019 7:01 PM,Buy Yes,How many tweets will @whitehouse post from noon May 9 to noon May 16?,120-129,51,$0.03,$0.00,$0.000,($1.530),($1.530),https://www.predictit.org/markets/detail/5493
5/12/2019 6:59 PM,Buy Yes,How many tweets will @whitehouse post from noon May 9 to noon May 16?,150-159,1,$0.18,$0.00,$0.000,($0.180),($0.180),https://www.predictit.org/markets/detail/5493
5/12/2019 6:59 PM,Buy Yes,How many tweets will @whitehouse post from noon May 9 to noon May 16?,150-159,1,$0.17,$0.00,$0.000,($0.170),($0.170),https://www.predictit.org/markets/detail/5493
5/12/2019 6:58 PM,Buy Yes,How many tweets will @whitehouse post from noon May 9 to noon May 16?,140-149,100,$0.15,$0.00,$0.000,($15.000),($15.000),https://www.predictit.org/markets/detail/5493
5/12/2019 6:57 PM,Sell Yes,How many tweets will @whitehouse post from noon May 9 to noon May 16?,160-169,15,$0.20,$0.90,($0.090),$2.100,$2.910,https://www.predictit.org/markets/detail/5493
5/12/2019 6:40 PM,Buy Yes,How many tweets will @whitehouse post from noon May 9 to noon May 16?,130-139,50,$0.07,$0.00,$0.000,($3.500),($3.500),https://www.predictit.org/markets/detail/5493
5/12/2019 6:18 PM,Buy Yes,How many tweets will @whitehouse post from noon May 9 to noon May 16?,140-149,1,$0.14,$0.00,$0.000,($0.140),($0.140),https://www.predictit.org/markets/detail/5493
5/12/2019 6:18 PM,Buy Yes,How many tweets will @whitehouse post from noon May 9 to noon May 16?,140-149,50,$0.15,$0.00,$0.000,($7.500),($7.500),https://www.predictit.org/markets/detail/5493
5/12/2019 6:15 PM,Buy No,How many tweets will @whitehouse post from noon May 9 to noon May 16?,170,1,$0.48,$0.00,$0.000,($0.480),($0.480),https://www.predictit.org/markets/detail/5493
5/12/2019 6:11 PM,Buy Yes,How many tweets will @whitehouse post from noon May 9 to noon May 16?,150-159,51,$0.18,$0.00,$0.000,($9.180),($9.180),https://www.predictit.org/markets/detail/5493
5/12/2019 6:11 PM,Buy Yes,How many tweets will @whitehouse post from noon May 9 to noon May 16?,120-129,249,$0.03,$0.00,$0.000,($7.470),($7.470),https://www.predictit.org/markets/detail/5493
5/12/2019 6:10 PM,Buy Yes,How many tweets will @whitehouse post from noon May 9 to noon May 16?,150-159,1,$0.17,$0.00,$0.000,($0.170),($0.170),https://www.predictit.org/markets/detail/5493
5/12/2019 6:10 PM,Buy No,How many tweets will @whitehouse post from noon May 9 to noon May 16?,170,42,$0.49,$0.00,$0.000,($20.580),($20.580),https://www.predictit.org/markets/detail/5493
5/12/2019 5:55 PM,Sell No,How many tweets will @whitehouse post from noon May 9 to noon May 16?,120-129,49,$0.97,$2.45,($0.245),($3.528),($1.323),https://www.predictit.org/markets/detail/5493
5/12/2019 5:48 PM,Sell No,How many tweets will @whitehouse post from noon May 9 to noon May 16?,120-129,48,$0.97,$2.40,($0.240),($3.456),($1.296),https://www.predictit.org/markets/detail/5493
5/12/2019 5:08 PM,Sell No,How many tweets will @whitehouse post from noon May 9 to noon May 16?,120-129,50,$0.97,$2.50,($0.250),$39.005,$41.255,https://www.predictit.org/markets/detail/5493
5/12/2019 4:37 PM,Buy No,How many tweets will @whitehouse post from noon May 9 to noon May 16?,170,3,$0.53,$0.00,$0.000,$1.269,$1.269,https://www.predictit.org/markets/detail/5493
5/12/2019 4:30 PM,Buy No,How many tweets will @whitehouse post from noon May 9 to noon May 16?,170,5,$0.52,$0.00,$0.000,$2.160,$2.160,https://www.predictit.org/markets/detail/5493
5/12/2019 4:29 PM,Sell No,How many tweets will @whitehouse post from noon May 9 to noon May 16?,120-129,3,$0.97,$0.15,($0.015),$2.760,$2.895,https://www.predictit.org/markets/detail/5493
5/12/2019 4:29 PM,Sell No,How many tweets will @whitehouse post from noon May 9 to noon May 16?,119-,39,$0.98,$1.17,($0.117),($1.755),($0.702),https://www.predictit.org/markets/detail/5493
5/12/2019 4:29 PM,Sell No,How many tweets will @whitehouse post from noon May 9 to noon May 16?,119-,165,$0.98,$9.35,($0.935),$42.355,$50.770,https://www.predictit.org/markets/detail/5493
5/12/2019 4:06 PM,Sell No,How many tweets will @whitehouse post from noon May 9 to noon May 16?,130-139,5,$0.94,$0.45,($0.045),($0.675),($0.270),https://www.predictit.org/markets/detail/5493
5/12/2019 4:06 PM,Sell No,How many tweets will @whitehouse post from noon May 9 to noon May 16?,130-139,143,$0.94,$11.44,($1.144),($18.018),($7.722),https://www.predictit.org/markets/detail/5493
5/12/2019 3:46 PM,Sell No,How many tweets will @whitehouse post from noon May 9 to noon May 16?,130-139,100,$0.91,$2.00,($0.200),$32.383,$34.183,https://www.predictit.org/markets/detail/5493
5/12/2019 3:22 PM,Buy No,How many tweets will @whitehouse post from noon May 9 to noon May 16?,170,100,$0.56,$0.00,$0.000,$39.600,$39.600,https://www.predictit.org/markets/detail/5493
5/12/2019 3:21 PM,Buy Yes,How many tweets will @whitehouse post from noon May 9 to noon May 16?,160-169,50,$0.18,$0.00,$0.000,($9.000),($9.000),https://www.predictit.org/markets/detail/5493
5/12/2019 2:23 PM,Buy Yes,How many tweets will @whitehouse post from noon May 9 to noon May 16?,160-169,30,$0.17,$0.00,$0.000,($5.100),($5.100),https://www.predictit.org/markets/detail/5493
5/12/2019 2:13 PM,Buy Yes,How many tweets will @whitehouse post from noon May 9 to noon May 16?,160-169,69,$0.16,$0.00,$0.000,($11.040),($11.040),https://www.predictit.org/markets/detail/5493
5/11/2019 11:19 PM,Buy Yes,How many tweets will @whitehouse post from noon May 9 to noon May 16?,160-169,46,$0.16,$0.00,$0.000,($7.360),($7.360),https://www.predictit.org/markets/detail/5493
5/11/2019 7:56 PM,Buy Yes,How many tweets will @whitehouse post from noon May 9 to noon May 16?,160-169,125,$0.17,$0.00,$0.000,($21.250),($21.250),https://www.predictit.org/markets/detail/5493
5/11/2019 5:45 PM,Buy No,How many tweets will @whitehouse post from noon May 9 to noon May 16?,120-129,60,$0.92,$0.00,$0.000,$4.320,$4.320,https://www.predictit.org/markets/detail/5493
5/11/2019 5:37 PM,Buy No,How many tweets will @whitehouse post from noon May 9 to noon May 16?,120-129,25,$0.92,$0.00,$0.000,$1.800,$1.800,https://www.predictit.org/markets/detail/5493
5/11/2019 5:32 PM,Buy No,How many tweets will @whitehouse post from noon May 9 to noon May 16?,120-129,50,$0.92,$0.00,$0.000,$3.600,$3.600,https://www.predictit.org/markets/detail/5493
5/11/2019 5:29 PM,Buy No,How many tweets will @whitehouse post from noon May 9 to noon May 16?,119-,50,$0.95,$0.00,$0.000,$2.250,$2.250,https://www.predictit.org/markets/detail/5493
5/11/2019 5:29 PM,Buy No,How many tweets will @whitehouse post from noon May 9 to noon May 16?,130-139,5,$0.85,$0.00,$0.000,($4.250),($4.250),https://www.predictit.org/markets/detail/5493
5/11/2019 5:08 PM,Buy No,How many tweets will @whitehouse post from noon May 9 to noon May 16?,120-129,15,$0.92,$0.00,$0.000,$1.080,$1.080,https://www.predictit.org/markets/detail/5493
5/11/2019 4:17 PM,Buy No,How many tweets will @whitehouse post from noon May 9 to noon May 16?,130-139,93,$0.86,$0.00,$0.000,($75.390),($75.390),https://www.predictit.org/markets/detail/5493
5/11/2019 4:16 PM,Buy Yes,How many tweets will @whitehouse post from noon May 9 to noon May 16?,150-159,10,$0.16,$0.00,$0.000,($1.600),($1.600),https://www.predictit.org/markets/detail/5493
5/11/2019 4:16 PM,Buy No,How many tweets will @whitehouse post from noon May 9 to noon May 16?,130-139,50,$0.86,$0.00,$0.000,$6.300,$6.300,https://www.predictit.org/markets/detail/5493
5/11/2019 3:15 PM,Buy No,How many tweets will @whitehouse post from noon May 9 to noon May 16?,130-139,100,$0.89,$0.00,$0.000,$9.900,$9.900,https://www.predictit.org/markets/detail/5493
5/11/2019 2:56 PM,Buy No,How many tweets will @whitehouse post from noon May 9 to noon May 16?,119-,34,$0.95,$0.00,$0.000,($32.300),($32.300),https://www.predictit.org/markets/detail/5493
5/11/2019 2:51 PM,Sell Yes,How many tweets will @whitehouse post from noon May 9 to noon May 16?,140-149,48,$0.12,$0.96,($0.096),$4.800,$5.664,https://www.predictit.org/markets/detail/5493
5/11/2019 2:51 PM,Sell Yes,How many tweets will @whitehouse post from noon May 9 to noon May 16?,140-149,82,$0.12,$1.64,($0.164),$8.200,$9.676,https://www.predictit.org/markets/detail/5493
5/11/2019 2:17 PM,Sell Yes,How many tweets will @whitehouse post from noon May 9 to noon May 16?,150-159,1,$0.16,$0.03,($0.003),$0.130,$0.157,https://www.predictit.org/markets/detail/5493
5/11/2019 2:16 PM,Sell Yes,How many tweets will @whitehouse post from noon May 9 to noon May 16?,160-169,21,$0.18,$0.84,($0.084),$2.940,$3.696,https://www.predictit.org/markets/detail/5493
5/11/2019 2:08 PM,Sell Yes,How many tweets will @whitehouse post from noon May 9 to noon May 16?,140-149,2,$0.16,$0.12,($0.012),$0.200,$0.308,https://www.predictit.org/markets/detail/5493
5/11/2019 2:06 PM,Buy No,How many tweets will @whitehouse post from noon May 9 to noon May 16?,119-,10,$0.93,$0.00,$0.000,($9.300),($9.300),https://www.predictit.org/markets/detail/5493
5/11/2019 2:05 PM,Sell Yes,How many tweets will @whitehouse post from noon May 9 to noon May 16?,140-149,18,$0.13,$0.54,($0.054),$1.800,$2.286,https://www.predictit.org/markets/detail/5493
5/11/2019 2:05 PM,Sell Yes,How many tweets will @whitehouse post from noon May 9 to noon May 16?,160-169,40,$0.19,$2.00,($0.200),$5.600,$7.400,https://www.predictit.org/markets/detail/5493
5/11/2019 1:02 PM,Sell Yes,How many tweets will @realDonaldTrump post from noon May 8 to noon May 15?,109-,40,$0.01,($6.40),$0.000,$6.800,$0.400,https://www.predictit.org/markets/detail/5494
5/11/2019 1:02 PM,Sell Yes,How many tweets will @realDonaldTrump post from noon May 8 to noon May 15?,109-,19,$0.01,($3.99),$0.000,$4.180,$0.190,https://www.predictit.org/markets/detail/5494
5/11/2019 12:58 PM,Sell No,How many tweets will @whitehouse post from noon May 9 to noon May 16?,170,17,$0.55,$1.87,($0.187),($8.568),($6.885),https://www.predictit.org/markets/detail/5493
5/11/2019 12:58 PM,Sell No,How many tweets will @whitehouse post from noon May 9 to noon May 16?,170,18,$0.55,$1.72,($0.172),($8.838),($7.290),https://www.predictit.org/markets/detail/5493
5/11/2019 11:56 AM,Sell Yes,How many tweets will @realDonaldTrump post from noon May 8 to noon May 15?,135,14,$0.97,$10.36,($1.036),$3.220,$12.544,https://www.predictit.org/markets/detail/5494
5/11/2019 11:56 AM,Sell Yes,How many tweets will @realDonaldTrump post from noon May 8 to noon May 15?,135,116,$0.97,$78.57,($7.857),$33.950,$104.663,https://www.predictit.org/markets/detail/5494
5/11/2019 11:55 AM,Sell No,How many tweets will @realDonaldTrump post from noon May 8 to noon May 15?,130-134,59,$0.97,$3.54,($0.354),$53.690,$56.876,https://www.predictit.org/markets/detail/5494
5/11/2019 11:54 AM,Buy No,How many tweets will @whitehouse post from noon May 9 to noon May 16?,170,17,$0.44,$0.00,$0.000,$8.568,$8.568,https://www.predictit.org/markets/detail/5493
5/11/2019 11:53 AM,Buy No,How many tweets will @whitehouse post from noon May 9 to noon May 16?,170,8,$0.46,$0.00,$0.000,$3.888,$3.888,https://www.predictit.org/markets/detail/5493
5/11/2019 11:53 AM,Buy No,How many tweets will @whitehouse post from noon May 9 to noon May 16?,170,10,$0.45,$0.00,$0.000,$4.950,$4.950,https://www.predictit.org/markets/detail/5493
5/11/2019 10:41 AM,Sell Yes,How many tweets will @realDonaldTrump post from noon May 8 to noon May 15?,109-,90,$0.01,($25.90),$0.000,$26.800,$0.900,https://www.predictit.org/markets/detail/5494
5/11/2019 10:41 AM,Sell No,How many tweets will @realDonaldTrump post from noon May 8 to noon May 15?,130-134,1,$0.97,$0.06,($0.006),$0.910,$0.964,https://www.predictit.org/markets/detail/5494
5/11/2019 10:41 AM,Sell No,How many tweets will @realDonaldTrump post from noon May 8 to noon May 15?,130-134,40,$0.98,$2.80,($0.280),$36.400,$38.920,https://www.predictit.org/markets/detail/5494
5/11/2019 9:30 AM,Sell Yes,How many tweets will @realDonaldTrump post from noon May 8 to noon May 15?,109-,1,$0.01,($0.31),$0.000,$0.320,$0.010,https://www.predictit.org/markets/detail/5494
5/11/2019 8:41 AM,Buy Yes,How many tweets will @whitehouse post from noon May 9 to noon May 16?,140-149,150,$0.10,$0.00,$0.000,($15.000),($15.000),https://www.predictit.org/markets/detail/5493
5/11/2019 8:11 AM,Sell No,How many tweets will @realDonaldTrump post from noon May 8 to noon May 15?,130-134,25,$0.92,$0.25,($0.025),$22.750,$22.975,https://www.predictit.org/markets/detail/5494
5/11/2019 7:59 AM,Sell No,How many tweets will @realDonaldTrump post from noon May 8 to noon May 15?,125-129,5,$0.92,$0.05,($0.005),($0.405),($0.360),https://www.predictit.org/markets/detail/5494
5/11/2019 7:59 AM,Sell No,How many tweets will @realDonaldTrump post from noon May 8 to noon May 15?,125-129,5,$0.92,$0.05,($0.005),($0.405),($0.360),https://www.predictit.org/markets/detail/5494
5/10/2019 10:20 PM,Sell No,How many tweets will @realDonaldTrump post from noon May 8 to noon May 15?,125-129,24,$0.92,$0.24,($0.024),($1.944),($1.728),https://www.predictit.org/markets/detail/5494
5/10/2019 10:12 PM,Sell No,How many tweets will @realDonaldTrump post from noon May 8 to noon May 15?,125-129,30,$0.92,$0.30,($0.030),($2.430),($2.160),https://www.predictit.org/markets/detail/5494
5/10/2019 10:11 PM,Sell No,How many tweets will @realDonaldTrump post from noon May 8 to noon May 15?,125-129,46,$0.92,$0.46,($0.046),($3.726),($3.312),https://www.predictit.org/markets/detail/5494
5/10/2019 10:09 PM,Sell No,How many tweets will @realDonaldTrump post from noon May 8 to noon May 15?,110-114,2,$0.92,$0.04,($0.004),($0.180),($0.144),https://www.predictit.org/markets/detail/5494
5/10/2019 10:09 PM,Sell No,How many tweets will @realDonaldTrump post from noon May 8 to noon May 15?,120-124,27,$0.92,$0.00,$0.000,($1.944),($1.944),https://www.predictit.org/markets/detail/5494
5/10/2019 9:58 PM,Buy No,How many tweets will @whitehouse post from noon May 9 to noon May 16?,119-,25,$0.95,$0.00,$0.000,($23.750),($23.750),https://www.predictit.org/markets/detail/5493
5/10/2019 9:56 PM,Buy No,How many tweets will @realDonaldTrump post from noon May 8 to noon May 15?,130-134,125,$0.91,$0.00,$0.000,($4.740),($4.740),https://www.predictit.org/markets/detail/5494
5/10/2019 9:13 PM,Sell No,How many tweets will @realDonaldTrump post from noon May 8 to noon May 15?,110-114,25,$0.92,$0.50,($0.050),($2.250),($1.800),https://www.predictit.org/markets/detail/5494
5/10/2019 9:13 PM,Sell No,How many tweets will @realDonaldTrump post from noon May 8 to noon May 15?,120-124,25,$0.92,$0.22,($0.022),($1.998),($1.800),https://www.predictit.org/markets/detail/5494
5/10/2019 9:12 PM,Sell No,How many tweets will @realDonaldTrump post from noon May 8 to noon May 15?,110-114,25,$0.92,$0.50,($0.050),($2.250),($1.800),https://www.predictit.org/markets/detail/5494
5/10/2019 9:11 PM,Sell No,How many tweets will @realDonaldTrump post from noon May 8 to noon May 15?,120-124,25,$0.92,$0.25,($0.025),($2.025),($1.800),https://www.predictit.org/markets/detail/5494
5/10/2019 9:10 PM,Sell No,How many tweets will @realDonaldTrump post from noon May 8 to noon May 15?,110-114,25,$0.92,$0.50,($0.050),($2.250),($1.800),https://www.predictit.org/markets/detail/5494
5/10/2019 9:09 PM,Sell No,How many tweets will @realDonaldTrump post from noon May 8 to noon May 15?,120-124,25,$0.92,$0.25,($0.025),($2.025),($1.800),https://www.predictit.org/markets/detail/5494
